Unnamed: 0,user_id,age,isbn,rating,book_title,book_author,year_of_publication,publisher,Language,city,state,country
5480,2535,52.0,425182908,0,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,midland,ontario,canada
5481,2544,22.0,425182908,0,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,maryville,tennessee,usa
5482,2555,42.0,425182908,0,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,las vegas,nevada,usa
5483,2564,58.0,425182908,5,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,florissant,missouri,usa
5485,2570,31.0,425182908,8,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,chicago heights,illinois,usa
5486,2572,32.0,425182908,0,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,akron,ohio,usa
5487,2585,32.0,425182908,10,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,mcqueeney,texas,usa
5488,2596,34.74389988072476,425182908,1,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,baytown,texas,usa
5489,2636,28.0,425182908,7,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,st. catharines,ontario,canada
5490,2653,33.0,425182908,0,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,morrisville,north carolina,usa
5491,2694,34.74389988072476,425182908,5,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,west mifflin,pennsylvania,usa
5492,2710,34.74389988072476,425182908,0,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,calgary,alberta,canada
5493,2728,34.74389988072476,425182908,10,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,union,south carolina,usa
5494,2728,34.74389988072476,425182908,6,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,farmingdale,new york,usa
5495,2759,49.0,425182908,0,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,rome,new york,usa
5496,2762,34.74389988072476,425182908,0,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,livingston,texas,usa
5497,2783,35.0,425182908,4,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,en,elburn,illinois,usa
5604,44,51.0,440223571,8,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,black mountain,north carolina,usa
5605,1952,54.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,candler,north carolina,usa
5606,2101,34.74389988072476,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,fresno,california,usa
5607,2654,37.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,woodbridge,virginia,usa
5608,2852,24.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,springfield,missouri,usa
5609,3002,37.0,440223571,7,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,simi valley,california,usa
5611,4576,52.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,mundelein,illinois,usa
5612,4897,34.74389988072476,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,beaver dams,new york,usa
5613,5145,54.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,lawrenceville,georgia,usa
5614,5520,57.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,mendon,massachusetts,usa
5615,5685,23.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,escondido,california,usa
5616,6103,53.0,440223571,5,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,riverside public library,illinois,usa
5617,6503,28.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,longmont,colorado,usa
5618,7171,26.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,valley center,kansas,usa
5619,7878,49.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,chantilly,virginia,usa
5620,9110,35.0,440223571,5,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,casper,wyoming,usa
5621,9377,34.74389988072476,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,calgary,alberta,canada
5622,9438,55.0,440223571,5,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,peoria,illinois,usa
5623,1014,44.0,440223571,7,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,phoenix,arizona,usa
5624,1109,43.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,wiley ford,west virginia,usa
5625,1126,46.0,440223571,7,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,slippery rock,pennsylvania,usa
5626,1135,34.74389988072476,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,pleasanton,california,usa
5627,1145,35.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,antelope,california,usa
5629,1266,33.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,newmarket,ontario,canada
5630,1272,29.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,marietta,georgia,usa
5631,1305,34.74389988072476,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,summerville,south carolina,usa
5632,1454,63.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,winter haven,florida,usa
5633,1626,34.74389988072476,440223571,9,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,kelso,washington,usa
5634,1720,30.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,rainsville,alabama,usa
5635,1725,25.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,louisville,kentucky,usa
5636,1734,69.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,arlington,texas,usa
5637,1927,53.0,440223571,6,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,ponte vedra,florida,usa
5638,1960,28.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,disputanta,virginia,usa
5639,2002,39.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,burlington,ontario,canada
5640,2086,34.74389988072476,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,simi valley,california,usa
5641,2097,36.0,440223571,8,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,sacramento,california,usa
5642,2104,35.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,carmichael,california,usa
5643,2152,34.74389988072476,440223571,5,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,anderson,california,usa
5644,2244,34.74389988072476,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,louisville,kentucky,usa
5645,2258,56.0,440223571,8,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,el cajon,california,usa
5646,2274,38.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,kelseyville,california,usa
5647,2289,41.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,lincoln,nebraska,usa
5648,2304,34.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,simi valley,california,usa
5649,2305,52.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,colorado springs,colorado,usa
5650,2309,26.0,440223571,7,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,kota kinabalu,sabah,malaysia
5651,2401,34.0,440223571,10,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,muskego,wisconsin,usa
5652,2444,34.74389988072476,440223571,7,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,grand forks,british columbia,canada
5653,2456,34.74389988072476,440223571,10,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,phoenix,arizona,usa
5654,2501,34.74389988072476,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,renton,washington,usa
5655,2514,23.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,cumberland,maryland,usa
5656,2514,54.0,440223571,5,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,mundelein,illinois,usa
5657,2518,30.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,lisboa,lisboa,portugal
5658,2695,9.0,440223571,7,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,seattle,washington,usa
5659,2715,34.74389988072476,440223571,8,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,wichita,kansas,usa
5660,2738,34.0,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,houghton,michigan,usa
5661,2781,34.0,440223571,9,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,lake george,new york,usa
5662,2784,34.74389988072476,440223571,0,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997.0,Dell,en,omaha,nebraska,usa
5663,44,51.0,812523873,0,Proxies,Laura J. Mixon,1999.0,Tor Books,en,black mountain,north carolina,usa
5664,44,51.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,black mountain,north carolina,usa
5665,2630,66.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,kingsland,texas,usa
5666,3145,34.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,austin,texas,usa
5667,6254,34.74389988072476,842342702,10,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,enfield,connecticut,usa
5669,1234,42.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,grass lake,michigan,usa
5670,1908,60.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,menomonie,wisconsin,usa
5671,2654,37.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,woodbridge,virginia,usa
5673,3071,32.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,sydney,new south wales,australia
5674,3131,34.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,henryville,indiana,usa
5675,3317,34.74389988072476,842342702,7,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,freedonia,emilia romagna,antarctica
5677,3585,34.74389988072476,842342702,10,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,duluth,minnesota,usa
5678,3683,56.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,raleigh,north carolina,usa
5679,3697,34.74389988072476,842342702,1,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,monrovia,maryland,usa
5680,4237,21.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,warner robins,georgia,usa
5681,4324,36.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,toronto,ontario,canada
5682,4515,57.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,minden,louisiana,usa
5683,4585,45.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,bel nor,missouri,usa
5684,4591,32.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,newcastle upon tyne,tyne and wear,united kingdom
5685,4650,23.0,842342702,9,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,raytown,missouri,usa
5686,4910,38.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,west jordan,utah,usa
5687,5485,44.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,sydney,new south wales,australia
5688,5572,24.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,hudson,wisconsin,usa
5689,5606,41.0,842342702,9,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,kansas city,missouri,usa
5690,5644,22.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,sturgis,michigan,usa
5691,5760,34.74389988072476,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,san diego,california,usa
5692,6017,47.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,west bloomfield,michigan,usa
5693,6024,47.0,842342702,5,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,alvin,texas,usa
5694,6318,22.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,gympie,queensland,australia
5695,6694,26.0,842342702,10,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,tuscon,arizona,usa
5696,6762,34.74389988072476,842342702,10,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,kent,ohio,usa
5697,6779,33.0,842342702,7,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,pensacola,florida,usa
5698,6898,26.0,842342702,10,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,aurora,illinois,usa
5699,6935,34.74389988072476,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,syracuse,new york,usa
5700,7319,35.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,little rock,arkansas,usa
5701,7635,58.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,olympia,washington,usa
5702,7657,17.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,snellville,georgia,usa
5703,7780,29.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,atlantic highlands,new jersey,usa
5704,8794,44.0,842342702,10,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,gladewater,texas,usa
5705,8872,31.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,st. clair shores,michigan,usa
5706,8873,34.74389988072476,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,harpers ferry,west virginia,usa
5707,9336,34.74389988072476,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,frisco,texas,usa
5708,9478,34.74389988072476,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,ft. lauderdale,florida,usa
5709,9931,28.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,apple valley,minnesota,usa
5710,1029,54.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,olympia,washington,usa
5711,1063,27.0,842342702,7,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,sarasota,florida,usa
5712,1072,50.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,appleton,wisconsin,usa
5713,1077,34.74389988072476,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,tarentum,pennsylvania,usa
5714,1083,38.0,842342702,9,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,rancho cordova,california,usa
5715,1083,37.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,rochester,michigan,usa
5716,1104,29.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,fairfax,virginia,usa
5717,1109,25.0,842342702,8,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,felixstowe,england,united kingdom
5718,1148,31.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,edmonton,alberta,canada
5719,1149,33.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,plymouth,minnesota,usa
5720,1214,34.74389988072476,842342702,9,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,colonia,new jersey,usa
5721,1227,46.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,omemee,ontario,canada
5722,1244,53.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,canon city,colorado,usa
5724,1262,29.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,branchville,new jersey,usa
5725,1310,26.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,ellington,connecticut,usa
5726,1342,34.74389988072476,842342702,10,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,phoenix,arizona,usa
5727,1344,19.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,bossier city,louisiana,usa
5728,1348,28.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,kuala lumpur,wilayah persekutuan,malaysia
5729,1351,34.74389988072476,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,ft. pierce,florida,usa
5730,1358,34.0,842342702,7,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,pelzer,south carolina,usa
5731,1363,34.74389988072476,842342702,5,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,edmonton,alberta,canada
5732,1397,36.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,toronto,ontario,canada
5733,1400,35.0,842342702,6,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,milford,michigan,usa
5734,1414,44.0,842342702,10,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,dove canyon,california,usa
5735,1456,35.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,london,ontario,canada
5736,1552,21.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,bloomfield,new mexico,usa
5737,1580,24.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,riverside,california,usa
5738,1647,34.74389988072476,842342702,9,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,cleveland,ohio,usa
5739,1661,32.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,cortez,colorado,usa
5740,1661,74.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,savannah,georgia,usa
5741,1683,17.0,842342702,9,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,miami,florida,usa
5742,1727,44.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,astoria,oregon,usa
5743,1735,27.0,842342702,10,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,ipswich,england,united kingdom
5744,1739,45.0,842342702,9,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,glenwood,arkansas,usa
5745,1741,34.0,842342702,10,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,carrollton,georgia,usa
5746,1751,32.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,mt. pleasant,michigan,usa
5747,1752,34.74389988072476,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,fort meade,maryland,usa
5748,1774,29.0,842342702,4,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,ottawa,ontario,canada
5749,1785,39.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,falcon,colorado,usa
5750,1822,29.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,mississauga,ontario,canada
5751,1830,34.74389988072476,842342702,5,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,toronto,ontario,canada
5752,1868,24.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,moore,oklahoma,usa
5753,1875,28.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,brooklyn,new york,usa
5754,1893,49.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,ottawa,ontario,canada
5755,1987,62.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,little canada,minnesota,usa
5756,2002,39.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,burlington,ontario,canada
5757,2010,36.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,palmetto bay,florida,usa
5758,2114,24.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,pueblo,colorado,usa
5759,2160,34.74389988072476,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,ciudad colón,san josé,costa rica
5760,2183,23.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,melbourne,victoria,australia
5761,2184,34.74389988072476,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,middleburg,pennsylvania,usa
5762,2208,34.74389988072476,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,lansing,michigan,usa
5763,2223,54.0,842342702,1,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,ottawa,ontario,canada
5764,2240,17.0,842342702,9,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,jacksonville,florida,usa
5765,2274,38.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,kelseyville,california,usa
5766,2281,34.74389988072476,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,navarre,florida,usa
5767,2318,34.74389988072476,842342702,3,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,calgary,alberta,canada
5768,2321,34.74389988072476,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,oakland,california,usa
5769,2329,28.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,newport,rhode island,usa
5770,2339,41.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,romney,west virginia,usa
5771,2340,34.74389988072476,842342702,9,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,arlington,texas,usa
5772,2358,41.0,842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,en,griswold,iowa,usa
